,6120629940,6120631180,6120631390,6120631910,6120632010,6120632370,6121214320,6121215870,6121216510
6120629940,,45.119160304,41.3077342861,116.487769073,115.674936493,3.52157201999,87.0298342456,14.0273872583,8.10413819048
6120631180,45.119160304,,0.0,135.134628095,134.501336658,42.2725930534,78.1710499225,40.6764180018,22.5866464458
6120631390,41.3077342861,0.0,,137.494732482,136.94273897,44.4786083036,77.6783833463,42.0995919075,23.0724992687
6120631910,116.487769073,135.134628095,137.494732482,,0.0,118.212865772,9.44201236774,109.135900921,80.4270364912
6120632010,115.674936493,134.501336658,136.94273897,0.0,,118.446361253,9.33184407398,109.580199219,80.8128039109
6120632370,3.52157201999,42.2725930534,44.4786083036,118.212865772,118.446361253,,71.0941821483,37.4752414976,11.813995594
6121214320,87.0298342456,78.1710499225,77.6783833463,9.44201236774,9.33184407398,71.0941821483,,67.9248807537,54.9101281112
6121215870,14.0273872583,40.6764180018,42.0995919075,109.135900921,109.580199219,37.4752414976,67.9248807537,,3.1376996589
6121216510,8.10413819048,22.5866464458,23.0724992687,80.4270364912,80.8128039109,11.813995594,54.9101281112,3.1376996589,
